# T  muB  muS  muQ  dnB
  8.850000e+01   8.075000e+02   0.000000e+00  -1.930000e+02   3.373198e-01
  8.850000e+01   8.085000e+02   0.000000e+00  -1.920000e+02   3.508961e-01
  8.850000e+01   8.085000e+02   0.000000e+00  -1.910000e+02   3.460391e-01
  8.850000e+01   8.085000e+02   0.000000e+00  -1.900000e+02   3.411692e-01
  8.850000e+01   8.095000e+02   0.000000e+00  -1.890000e+02   3.553695e-01
  8.850000e+01   8.095000e+02   0.000000e+00  -1.880000e+02   3.505053e-01
  8.850000e+01   8.095000e+02   0.000000e+00  -1.870000e+02   3.456287e-01
  8.850000e+01   8.105000e+02   0.000000e+00  -1.860000e+02   3.604987e-01
  8.850000e+01   8.105000e+02   0.000000e+00  -1.850000e+02   3.556321e-01
  8.850000e+01   8.105000e+02   0.000000e+00  -1.840000e+02   3.507539e-01
  8.850000e+01   8.115000e+02   0.000000e+00  -1.830000e+02   3.663437e-01
  8.850000e+01   8.115000e+02   0.000000e+00  -1.820000e+02   3.614804e-01
  8.850000e+01   8.115000e+02   0.000000e+00  -1.810000e+02   3.565307e-01
  8.850000e+01   8.115000e+02   0.000000e+00  -1.800000e+02   3.511401e-01
  8.850000e+01   8.125000e+02   0.000000e+00  -1.790000e+02   3.674382e-01
  8.850000e+01   8.125000e+02   0.000000e+00  -1.780000e+02   3.620583e-01
  8.850000e+01   8.125000e+02   0.000000e+00  -1.770000e+02   3.566643e-01
  8.850000e+01   8.135000e+02   0.000000e+00  -1.760000e+02   3.737927e-01
  8.850000e+01   8.135000e+02   0.000000e+00  -1.750000e+02   3.684153e-01
  8.850000e+01   8.135000e+02   0.000000e+00  -1.740000e+02   3.630246e-01
  8.850000e+01   8.135000e+02   0.000000e+00  -1.730000e+02   3.576211e-01
  8.850000e+01   8.145000e+02   0.000000e+00  -1.720000e+02   3.756833e-01
  8.850000e+01   8.145000e+02   0.000000e+00  -1.710000e+02   3.703037e-01
  8.850000e+01   8.145000e+02   0.000000e+00  -1.700000e+02   3.649124e-01
  8.850000e+01   8.155000e+02   0.000000e+00  -1.690000e+02   3.839528e-01
  8.850000e+01   8.155000e+02   0.000000e+00  -1.680000e+02   3.785932e-01
  8.850000e+01   8.155000e+02   0.000000e+00  -1.670000e+02   3.732231e-01
  8.850000e+01   8.155000e+02   0.000000e+00  -1.660000e+02   3.678429e-01
  8.850000e+01   8.165000e+02   0.000000e+00  -1.650000e+02   3.879954e-01
  8.850000e+01   8.165000e+02   0.000000e+00  -1.640000e+02   3.826566e-01
  8.850000e+01   8.165000e+02   0.000000e+00  -1.630000e+02   3.773091e-01
  8.850000e+01   8.165000e+02   0.000000e+00  -1.620000e+02   3.719538e-01
  8.850000e+01   8.175000e+02   0.000000e+00  -1.610000e+02   3.933283e-01
  8.850000e+01   8.175000e+02   0.000000e+00  -1.600000e+02   3.880254e-01
  8.850000e+01   8.175000e+02   0.000000e+00  -1.590000e+02   3.825885e-01
  8.850000e+01   8.175000e+02   0.000000e+00  -1.580000e+02   3.770538e-01
  8.850000e+01   8.185000e+02   0.000000e+00  -1.570000e+02   3.997481e-01
  8.850000e+01   8.185000e+02   0.000000e+00  -1.560000e+02   3.942770e-01
  8.850000e+01   8.185000e+02   0.000000e+00  -1.550000e+02   3.888017e-01
  8.850000e+01   8.185000e+02   0.000000e+00  -1.540000e+02   3.833228e-01
  8.850000e+01   8.185000e+02   0.000000e+00  -1.530000e+02   3.778413e-01
  8.850000e+01   8.195000e+02   0.000000e+00  -1.520000e+02   4.021032e-01
  8.850000e+01   8.195000e+02   0.000000e+00  -1.510000e+02   3.967017e-01
  8.850000e+01   8.195000e+02   0.000000e+00  -1.500000e+02   3.913000e-01
  8.850000e+01   8.195000e+02   0.000000e+00  -1.490000e+02   3.858989e-01
  8.850000e+01   8.205000e+02   0.000000e+00  -1.480000e+02   4.118222e-01
  8.850000e+01   8.205000e+02   0.000000e+00  -1.470000e+02   4.065187e-01
  8.850000e+01   8.205000e+02   0.000000e+00  -1.460000e+02   4.012187e-01
  8.850000e+01   8.205000e+02   0.000000e+00  -1.450000e+02   3.959231e-01
  8.850000e+01   8.205000e+02   0.000000e+00  -1.440000e+02   3.906330e-01
  8.850000e+01   8.215000e+02   0.000000e+00  -1.430000e+02   4.185165e-01
  8.850000e+01   8.215000e+02   0.000000e+00  -1.420000e+02   4.133466e-01
  8.850000e+01   8.215000e+02   0.000000e+00  -1.410000e+02   4.081854e-01
  8.850000e+01   8.215000e+02   0.000000e+00  -1.400000e+02   4.030342e-01
  8.850000e+01   8.215000e+02   0.000000e+00  -1.390000e+02   3.978941e-01
  8.850000e+01   8.215000e+02   0.000000e+00  -1.380000e+02   3.927663e-01
  8.850000e+01   8.225000e+02   0.000000e+00  -1.370000e+02   4.229981e-01
  8.850000e+01   8.225000e+02   0.000000e+00  -1.360000e+02   4.180198e-01
  8.850000e+01   8.225000e+02   0.000000e+00  -1.350000e+02   4.130579e-01
  8.850000e+01   8.225000e+02   0.000000e+00  -1.340000e+02   4.080922e-01
  8.850000e+01   8.225000e+02   0.000000e+00  -1.330000e+02   4.030933e-01
  8.850000e+01   8.225000e+02   0.000000e+00  -1.320000e+02   3.981151e-01
  8.850000e+01   8.235000e+02   0.000000e+00  -1.310000e+02   4.310450e-01
  8.850000e+01   8.235000e+02   0.000000e+00  -1.300000e+02   4.262519e-01
  8.850000e+01   8.235000e+02   0.000000e+00  -1.290000e+02   4.214844e-01
  8.850000e+01   8.235000e+02   0.000000e+00  -1.280000e+02   4.167440e-01
  8.850000e+01   8.235000e+02   0.000000e+00  -1.270000e+02   4.120323e-01
  8.850000e+01   8.235000e+02   0.000000e+00  -1.260000e+02   4.073509e-01
  8.850000e+01   8.245000e+02   0.000000e+00  -1.250000e+02   4.433929e-01
  8.850000e+01   8.245000e+02   0.000000e+00  -1.240000e+02   4.389390e-01
  8.850000e+01   8.245000e+02   0.000000e+00  -1.230000e+02   4.345213e-01
  8.850000e+01   8.245000e+02   0.000000e+00  -1.220000e+02   4.301414e-01
  8.850000e+01   8.245000e+02   0.000000e+00  -1.210000e+02   4.258012e-01
  8.850000e+01   8.245000e+02   0.000000e+00  -1.200000e+02   4.215025e-01
  8.850000e+01   8.245000e+02   0.000000e+00  -1.190000e+02   4.172473e-01
  8.850000e+01   8.245000e+02   0.000000e+00  -1.180000e+02   4.130374e-01
  8.850000e+01   8.255000e+02   0.000000e+00  -1.170000e+02   4.531605e-01
  8.850000e+01   8.255000e+02   0.000000e+00  -1.160000e+02   4.492387e-01
  8.850000e+01   8.255000e+02   0.000000e+00  -1.150000e+02   4.453693e-01
  8.850000e+01   8.255000e+02   0.000000e+00  -1.140000e+02   4.415545e-01
  8.850000e+01   8.255000e+02   0.000000e+00  -1.130000e+02   4.377962e-01
  8.850000e+01   8.255000e+02   0.000000e+00  -1.120000e+02   4.340968e-01
  8.850000e+01   8.255000e+02   0.000000e+00  -1.110000e+02   4.304583e-01
  8.850000e+01   8.255000e+02   0.000000e+00  -1.100000e+02   4.268830e-01
  8.850000e+01   8.255000e+02   0.000000e+00  -1.090000e+02   4.233732e-01
  8.850000e+01   8.255000e+02   0.000000e+00  -1.080000e+02   4.199311e-01
  8.850000e+01   8.265000e+02   0.000000e+00  -1.070000e+02   4.655358e-01
  8.850000e+01   8.265000e+02   0.000000e+00  -1.060000e+02   4.624687e-01
  8.850000e+01   8.265000e+02   0.000000e+00  -1.050000e+02   4.594660e-01
  8.850000e+01   8.265000e+02   0.000000e+00  -1.040000e+02   4.565351e-01
  8.850000e+01   8.265000e+02   0.000000e+00  -1.030000e+02   4.536859e-01
  8.850000e+01   8.265000e+02   0.000000e+00  -1.020000e+02   4.509211e-01
  8.850000e+01   8.265000e+02   0.000000e+00  -1.010000e+02   4.482430e-01
  8.850000e+01   8.265000e+02   0.000000e+00  -1.000000e+02   4.456542e-01
  8.850000e+01   8.265000e+02   0.000000e+00  -9.900000e+01   4.431574e-01
  8.850000e+01   8.265000e+02   0.000000e+00  -9.800000e+01   4.407552e-01
  8.850000e+01   8.265000e+02   0.000000e+00  -9.700000e+01   4.384501e-01
  8.850000e+01   8.265000e+02   0.000000e+00  -9.600000e+01   4.362447e-01
  8.850000e+01   8.265000e+02   0.000000e+00  -9.500000e+01   4.341418e-01
  8.850000e+01   8.265000e+02   0.000000e+00  -9.400000e+01   4.321440e-01
  8.850000e+01   8.265000e+02   0.000000e+00  -9.300000e+01   4.302540e-01
  8.850000e+01   8.275000e+02   0.000000e+00  -9.200000e+01   4.825431e-01
  8.850000e+01   8.275000e+02   0.000000e+00  -9.100000e+01   4.826998e-01
  8.850000e+01   8.275000e+02   0.000000e+00  -9.000000e+01   4.820093e-01
  8.850000e+01   8.275000e+02   0.000000e+00  -8.900000e+01   4.808818e-01
  8.850000e+01   8.275000e+02   0.000000e+00  -8.800000e+01   4.798785e-01
  8.850000e+01   8.275000e+02   0.000000e+00  -8.700000e+01   4.790019e-01
  8.850000e+01   8.275000e+02   0.000000e+00  -8.600000e+01   4.782549e-01
  8.850000e+01   8.275000e+02   0.000000e+00  -8.500000e+01   4.776402e-01
  8.850000e+01   8.275000e+02   0.000000e+00  -8.400000e+01   4.771605e-01
  8.850000e+01   8.275000e+02   0.000000e+00  -8.300000e+01   4.768187e-01
  8.850000e+01   8.275000e+02   0.000000e+00  -8.200000e+01   4.766173e-01
  8.850000e+01   8.275000e+02   0.000000e+00  -8.100000e+01   4.765591e-01
  8.850000e+01   8.275000e+02   0.000000e+00  -8.000000e+01   4.766467e-01
  8.850000e+01   8.275000e+02   0.000000e+00  -7.900000e+01   4.768829e-01
  8.850000e+01   8.275000e+02   0.000000e+00  -7.800000e+01   4.772701e-01
  8.850000e+01   8.275000e+02   0.000000e+00  -7.700000e+01   4.778111e-01
  8.850000e+01   8.275000e+02   0.000000e+00  -7.600000e+01   4.785083e-01
  8.850000e+01   8.275000e+02   0.000000e+00  -7.500000e+01   4.793643e-01
  8.850000e+01   8.275000e+02   0.000000e+00  -7.400000e+01   4.803799e-01
  8.850000e+01   8.275000e+02   0.000000e+00  -7.300000e+01   4.815539e-01
  8.850000e+01   8.275000e+02   0.000000e+00  -7.200000e+01   4.828942e-01
  8.850000e+01   8.275000e+02   0.000000e+00  -7.100000e+01   4.844032e-01
  8.850000e+01   8.275000e+02   0.000000e+00  -7.000000e+01   4.860830e-01
  8.850000e+01   8.275000e+02   0.000000e+00  -6.900000e+01   4.879360e-01
  8.850000e+01   8.275000e+02   0.000000e+00  -6.800000e+01   4.899642e-01
  8.850000e+01   8.275000e+02   0.000000e+00  -6.700000e+01   4.921698e-01
  8.850000e+01   8.275000e+02   0.000000e+00  -6.600000e+01   4.945003e-01
  8.850000e+01   8.275000e+02   0.000000e+00  -6.500000e+01   4.952858e-01
  8.850000e+01   8.275000e+02   0.000000e+00  -6.400000e+01   4.960956e-01
  8.850000e+01   8.275000e+02   0.000000e+00  -6.300000e+01   4.969298e-01
  8.850000e+01   8.275000e+02   0.000000e+00  -6.200000e+01   4.977882e-01
  8.850000e+01   8.275000e+02   0.000000e+00  -6.100000e+01   4.986708e-01
  8.850000e+01   8.275000e+02   0.000000e+00  -6.000000e+01   4.995776e-01
  8.850000e+01   8.265000e+02   0.000000e+00  -5.900000e+01   4.487849e-01
  8.850000e+01   8.265000e+02   0.000000e+00  -5.800000e+01   4.522633e-01
  8.850000e+01   8.265000e+02   0.000000e+00  -5.700000e+01   4.559319e-01
  8.850000e+01   8.265000e+02   0.000000e+00  -5.600000e+01   4.597918e-01
  8.850000e+01   8.265000e+02   0.000000e+00  -5.500000e+01   4.638441e-01
  8.850000e+01   8.265000e+02   0.000000e+00  -5.400000e+01   4.680897e-01
  8.850000e+01   8.265000e+02   0.000000e+00  -5.300000e+01   4.725293e-01
  8.850000e+01   8.265000e+02   0.000000e+00  -5.200000e+01   4.771636e-01
  8.850000e+01   8.265000e+02   0.000000e+00  -5.100000e+01   4.819932e-01
  8.850000e+01   8.265000e+02   0.000000e+00  -5.000000e+01   4.870186e-01
  8.850000e+01   8.265000e+02   0.000000e+00  -4.900000e+01   4.922400e-01
  8.850000e+01   8.265000e+02   0.000000e+00  -4.800000e+01   4.976577e-01
  8.850000e+01   8.265000e+02   0.000000e+00  -4.700000e+01   5.014867e-01
  8.850000e+01   8.265000e+02   0.000000e+00  -4.600000e+01   5.027145e-01
  8.850000e+01   8.265000e+02   0.000000e+00  -4.500000e+01   5.039653e-01
  8.850000e+01   8.265000e+02   0.000000e+00  -4.400000e+01   5.052391e-01
  8.850000e+01   8.255000e+02   0.000000e+00  -4.300000e+01   4.587609e-01
  8.850000e+01   8.255000e+02   0.000000e+00  -4.200000e+01   4.649531e-01
  8.850000e+01   8.255000e+02   0.000000e+00  -4.100000e+01   4.713378e-01
  8.850000e+01   8.255000e+02   0.000000e+00  -4.000000e+01   4.779142e-01
  8.850000e+01   8.255000e+02   0.000000e+00  -3.900000e+01   4.846815e-01
  8.850000e+01   8.255000e+02   0.000000e+00  -3.800000e+01   4.916388e-01
  8.850000e+01   8.255000e+02   0.000000e+00  -3.700000e+01   4.987850e-01
  8.850000e+01   8.255000e+02   0.000000e+00  -3.600000e+01   5.042419e-01
  8.850000e+01   8.255000e+02   0.000000e+00  -3.500000e+01   5.057082e-01
  8.850000e+01   8.255000e+02   0.000000e+00  -3.400000e+01   5.071964e-01
  8.850000e+01   8.245000e+02   0.000000e+00  -3.300000e+01   4.615110e-01
  8.850000e+01   8.245000e+02   0.000000e+00  -3.200000e+01   4.692039e-01
  8.850000e+01   8.245000e+02   0.000000e+00  -3.100000e+01   4.770763e-01
  8.850000e+01   8.245000e+02   0.000000e+00  -3.000000e+01   4.851263e-01
  8.850000e+01   8.245000e+02   0.000000e+00  -2.900000e+01   4.933521e-01
  8.850000e+01   8.245000e+02   0.000000e+00  -2.800000e+01   5.017516e-01
  8.850000e+01   8.245000e+02   0.000000e+00  -2.700000e+01   5.062810e-01
  8.850000e+01   8.245000e+02   0.000000e+00  -2.600000e+01   5.079314e-01
  8.850000e+01   8.235000e+02   0.000000e+00  -2.500000e+01   4.621898e-01
  8.850000e+01   8.235000e+02   0.000000e+00  -2.400000e+01   4.709116e-01
  8.850000e+01   8.235000e+02   0.000000e+00  -2.300000e+01   4.797961e-01
  8.850000e+01   8.235000e+02   0.000000e+00  -2.200000e+01   4.888409e-01
  8.850000e+01   8.235000e+02   0.000000e+00  -2.100000e+01   4.980434e-01
  8.850000e+01   8.235000e+02   0.000000e+00  -2.000000e+01   5.064128e-01
  8.850000e+01   8.235000e+02   0.000000e+00  -1.900000e+01   5.081979e-01
  8.850000e+01   8.225000e+02   0.000000e+00  -1.800000e+01   4.629861e-01
  8.850000e+01   8.225000e+02   0.000000e+00  -1.700000e+01   4.724684e-01
  8.850000e+01   8.225000e+02   0.000000e+00  -1.600000e+01   4.820957e-01
  8.850000e+01   8.225000e+02   0.000000e+00  -1.500000e+01   4.918651e-01
  8.850000e+01   8.225000e+02   0.000000e+00  -1.400000e+01   5.017736e-01
  8.850000e+01   8.225000e+02   0.000000e+00  -1.300000e+01   5.075511e-01
  8.850000e+01   8.215000e+02   0.000000e+00  -1.200000e+01   4.607934e-01
  8.850000e+01   8.215000e+02   0.000000e+00  -1.100000e+01   4.708023e-01
  8.850000e+01   8.215000e+02   0.000000e+00  -1.000000e+01   4.809398e-01
  8.850000e+01   8.215000e+02   0.000000e+00  -9.000000e+00   4.912027e-01
  8.850000e+01   8.215000e+02   0.000000e+00  -8.000000e+00   5.015881e-01
  8.850000e+01   8.215000e+02   0.000000e+00  -7.000000e+00   5.076353e-01
  8.850000e+01   8.205000e+02   0.000000e+00  -6.000000e+00   4.637379e-01
  8.850000e+01   8.205000e+02   0.000000e+00  -5.000000e+00   4.741961e-01
  8.850000e+01   8.205000e+02   0.000000e+00  -4.000000e+00   4.847659e-01
  8.850000e+01   8.205000e+02   0.000000e+00  -3.000000e+00   4.954441e-01
  8.850000e+01   8.205000e+02   0.000000e+00  -2.000000e+00   5.062275e-01
  8.850000e+01   8.195000e+02   0.000000e+00  -1.000000e+00   4.604798e-01
  8.850000e+01   8.195000e+02   0.000000e+00   0.000000e+00   4.712095e-01
  8.850000e+01   8.195000e+02   0.000000e+00   1.000000e+00   4.820371e-01
  8.850000e+01   8.195000e+02   0.000000e+00   2.000000e+00   4.929592e-01
  8.850000e+01   8.195000e+02   0.000000e+00   3.000000e+00   5.039728e-01
  8.850000e+01   8.185000e+02   0.000000e+00   4.000000e+00   4.606163e-01
  8.850000e+01   8.185000e+02   0.000000e+00   5.000000e+00   4.715681e-01
  8.850000e+01   8.185000e+02   0.000000e+00   6.000000e+00   4.826043e-01
  8.850000e+01   8.185000e+02   0.000000e+00   7.000000e+00   4.937218e-01
  8.850000e+01   8.175000e+02   0.000000e+00   8.000000e+00   4.527018e-01
  8.850000e+01   8.175000e+02   0.000000e+00   9.000000e+00   4.637529e-01
  8.850000e+01   8.175000e+02   0.000000e+00   1.000000e+01   4.748785e-01
  8.850000e+01   8.175000e+02   0.000000e+00   1.100000e+01   4.860755e-01
  8.850000e+01   8.175000e+02   0.000000e+00   1.200000e+01   4.973410e-01
  8.850000e+01   8.165000e+02   0.000000e+00   1.300000e+01   4.583263e-01
  8.850000e+01   8.165000e+02   0.000000e+00   1.400000e+01   4.695172e-01
  8.850000e+01   8.165000e+02   0.000000e+00   1.500000e+01   4.807703e-01
  8.850000e+01   8.165000e+02   0.000000e+00   1.600000e+01   4.920826e-01
  8.850000e+01   8.155000e+02   0.000000e+00   1.700000e+01   4.550426e-01
  8.850000e+01   8.155000e+02   0.000000e+00   1.800000e+01   4.662757e-01
  8.850000e+01   8.155000e+02   0.000000e+00   1.900000e+01   4.775621e-01
  8.850000e+01   8.155000e+02   0.000000e+00   2.000000e+01   4.888990e-01
  8.850000e+01   8.145000e+02   0.000000e+00   2.100000e+01   4.536750e-01
  8.850000e+01   8.145000e+02   0.000000e+00   2.200000e+01   4.649282e-01
  8.850000e+01   8.145000e+02   0.000000e+00   2.300000e+01   4.762265e-01
  8.850000e+01   8.145000e+02   0.000000e+00   2.400000e+01   4.875671e-01
  8.850000e+01   8.135000e+02   0.000000e+00   2.500000e+01   4.540146e-01
  8.850000e+01   8.135000e+02   0.000000e+00   2.600000e+01   4.652674e-01
  8.850000e+01   8.135000e+02   0.000000e+00   2.700000e+01   4.765575e-01
  8.850000e+01   8.125000e+02   0.000000e+00   2.800000e+01   4.446698e-01
  8.850000e+01   8.125000e+02   0.000000e+00   2.900000e+01   4.558705e-01
  8.850000e+01   8.125000e+02   0.000000e+00   3.000000e+01   4.671037e-01
  8.850000e+01   8.125000e+02   0.000000e+00   3.100000e+01   4.783671e-01
  8.850000e+01   8.115000e+02   0.000000e+00   3.200000e+01   4.478976e-01
  8.850000e+01   8.115000e+02   0.000000e+00   3.300000e+01   4.590680e-01
  8.850000e+01   8.115000e+02   0.000000e+00   3.400000e+01   4.702641e-01
  8.850000e+01   8.105000e+02   0.000000e+00   3.500000e+01   4.412230e-01
  8.850000e+01   8.105000e+02   0.000000e+00   3.600000e+01   4.523248e-01
  8.850000e+01   8.105000e+02   0.000000e+00   3.700000e+01   4.634483e-01
  8.850000e+01   8.105000e+02   0.000000e+00   3.800000e+01   4.745904e-01
  8.850000e+01   8.095000e+02   0.000000e+00   3.900000e+01   4.467597e-01
  8.850000e+01   8.095000e+02   0.000000e+00   4.000000e+01   4.578015e-01
  8.850000e+01   8.095000e+02   0.000000e+00   4.100000e+01   4.688588e-01
  8.850000e+01   8.085000e+02   0.000000e+00   4.200000e+01   4.422603e-01
  8.850000e+01   8.085000e+02   0.000000e+00   4.300000e+01   4.532193e-01
  8.850000e+01   8.085000e+02   0.000000e+00   4.400000e+01   4.641906e-01
  8.850000e+01   8.075000e+02   0.000000e+00   4.500000e+01   4.387375e-01
  8.850000e+01   8.075000e+02   0.000000e+00   4.600000e+01   4.496097e-01
  8.850000e+01   8.075000e+02   0.000000e+00   4.700000e+01   4.604910e-01
  8.850000e+01   8.065000e+02   0.000000e+00   4.800000e+01   4.361043e-01
  8.850000e+01   8.065000e+02   0.000000e+00   4.900000e+01   4.468859e-01
  8.850000e+01   8.065000e+02   0.000000e+00   5.000000e+01   4.576735e-01
  8.850000e+01   8.055000e+02   0.000000e+00   5.100000e+01   4.342810e-01
  8.850000e+01   8.055000e+02   0.000000e+00   5.200000e+01   4.449685e-01
  8.850000e+01   8.055000e+02   0.000000e+00   5.300000e+01   4.556593e-01
  8.850000e+01   8.045000e+02   0.000000e+00   5.400000e+01   4.331948e-01
  8.850000e+01   8.045000e+02   0.000000e+00   5.500000e+01   4.437852e-01
  8.850000e+01   8.045000e+02   0.000000e+00   5.600000e+01   4.543763e-01
  8.850000e+01   8.035000e+02   0.000000e+00   5.700000e+01   4.327790e-01
  8.850000e+01   8.035000e+02   0.000000e+00   5.800000e+01   4.432696e-01
  8.850000e+01   8.035000e+02   0.000000e+00   5.900000e+01   4.537586e-01
  8.850000e+01   8.025000e+02   0.000000e+00   6.000000e+01   4.329729e-01
  8.850000e+01   8.025000e+02   0.000000e+00   6.100000e+01   4.433613e-01
  8.850000e+01   8.015000e+02   0.000000e+00   6.200000e+01   4.234318e-01
  8.850000e+01   8.015000e+02   0.000000e+00   6.300000e+01   4.337206e-01
  8.850000e+01   8.015000e+02   0.000000e+00   6.400000e+01   4.440049e-01
  8.850000e+01   8.005000e+02   0.000000e+00   6.500000e+01   4.247865e-01
  8.850000e+01   8.005000e+02   0.000000e+00   6.600000e+01   4.349713e-01
  8.850000e+01   8.005000e+02   0.000000e+00   6.700000e+01   4.451382e-01
  8.850000e+01   7.995000e+02   0.000000e+00   6.800000e+01   4.265867e-01
  8.850000e+01   7.995000e+02   0.000000e+00   6.900000e+01   4.366467e-01
